id,startup_id,document_type,document_name,file_path,file_size_kb,uploaded_by,status,verified_at,created_at,updated_at
1207,408,Business Plan,edupath-pro-business-plan.pdf,documents/startups/408/business-plan-3012.pdf,3392,1,Rejected,,2024-12-07 15:40:47,2023-03-07 02:47:55
1208,408,Audited Report,edupath-pro-audited-report.pdf,documents/startups/408/audited-report-8262.pdf,2826,1,Approved,2022-08-03 17:56:33,2024-04-19 06:17:11,2024-11-10 18:02:52
1209,409,Term Sheet,taxiapp-india-term-sheet.pdf,documents/startups/409/term-sheet-1192.pdf,3386,1,Approved,2023-02-16 02:59:38,2023-11-11 03:58:05,2024-05-18 12:38:59
1210,409,Financial Statement,taxiapp-india-financial-statement.pdf,documents/startups/409/financial-statement-2749.pdf,987,1,Pending,,2023-07-20 00:01:10,2024-02-04 15:38:36
1211,410,GST Certificate,biocore-hub-gst-certificate.pdf,documents/startups/410/gst-certificate-8586.pdf,306,1,Approved,2023-03-04 02:59:43,2023-04-07 15:26:04,2023-07-22 16:25:51
1212,410,MOU,biocore-hub-mou.pdf,documents/startups/410/mou-2007.pdf,3149,1,Approved,2023-09-14 05:38:02,2024-01-24 12:08:37,2024-07-01 02:16:20
1213,411,DPIIT Certificate,cloudnest-hub-dpiit-certificate.pdf,documents/startups/411/dpiit-certificate-6211.pdf,4842,1,Pending,2023-09-10 18:01:35,2023-07-30 15:35:02,2023-03-14 10:32:32
1214,412,Term Sheet,greencap-plus-term-sheet.pdf,documents/startups/412/term-sheet-1370.pdf,909,1,Approved,2022-05-20 04:42:21,2020-01-26 07:29:21,2023-11-01 10:03:23
1215,412,Term Sheet,greencap-plus-term-sheet.pdf,documents/startups/412/term-sheet-1731.pdf,4634,1,Approved,2023-10-04 10:40:05,2021-05-28 19:03:40,2023-07-22 08:31:58
1216,412,MOU,greencap-plus-mou.pdf,documents/startups/412/mou-5750.pdf,3943,1,Approved,,2022-04-07 07:31:30,2023-06-01 04:31:56
1217,413,GST Certificate,cleanwatt-byte-gst-certificate.pdf,documents/startups/413/gst-certificate-2374.pdf,3881,1,Approved,,2020-03-22 09:38:15,2023-03-07 10:12:07
1218,413,Incorporation Certificate,cleanwatt-byte-incorporation-certificate.pdf,documents/startups/413/incorporation-certificate-5155.pdf,904,1,Pending,2022-08-13 15:43:13,2022-12-29 20:13:25,2024-10-03 09:54:53
1219,413,Pitch Deck,cleanwatt-byte-pitch-deck.pdf,documents/startups/413/pitch-deck-9323.pdf,2734,1,Approved,2022-04-25 13:12:12,2024-06-22 23:30:31,2023-09-02 03:35:00
1220,414,Financial Statement,flexcharge-hub-financial-statement.pdf,documents/startups/414/financial-statement-4298.pdf,1302,1,Approved,2023-04-03 16:43:58,2024-08-16 09:01:53,2023-08-11 17:13:57
1221,414,Business Plan,flexcharge-hub-business-plan.pdf,documents/startups/414/business-plan-6018.pdf,1368,1,Approved,,2023-07-08 19:00:59,2024-06-21 21:51:29
1222,414,GST Certificate,flexcharge-hub-gst-certificate.pdf,documents/startups/414/gst-certificate-9014.pdf,3829,1,Approved,,2022-03-02 05:41:00,2024-01-29 00:41:37
1223,414,DPIIT Certificate,flexcharge-hub-dpiit-certificate.pdf,documents/startups/414/dpiit-certificate-2316.pdf,80,1,Rejected,2023-12-27 17:49:23,2020-01-11 18:05:45,2023-04-22 10:55:42
1224,414,Financial Statement,flexcharge-hub-financial-statement.pdf,documents/startups/414/financial-statement-3477.pdf,1204,1,Approved,2022-03-28 06:19:35,2021-07-06 14:47:33,2024-06-02 01:54:51
1225,415,IP Filing,payzen-labs-ip-filing.pdf,documents/startups/415/ip-filing-8533.pdf,1482,1,Approved,2022-12-25 20:25:31,2022-08-14 05:33:00,2024-03-31 23:58:59
1226,416,DPIIT Certificate,solarmax-ventures-dpiit-certificate.pdf,documents/startups/416/dpiit-certificate-1815.pdf,4960,1,Approved,2023-07-30 13:24:45,2023-02-02 01:31:48,2024-09-06 14:56:34
1227,416,IP Filing,solarmax-ventures-ip-filing.pdf,documents/startups/416/ip-filing-3895.pdf,3009,1,Pending,2024-03-24 02:05:25,2024-05-11 17:51:18,2024-03-27 22:32:02
1228,417,DPIIT Certificate,swiftlogix-solutions-dpiit-certificate.pdf,documents/startups/417/dpiit-certificate-6804.pdf,3943,1,Approved,2023-11-25 16:37:31,2021-09-08 23:53:56,2023-04-08 19:25:40
1229,417,IP Filing,swiftlogix-solutions-ip-filing.pdf,documents/startups/417/ip-filing-6454.pdf,1678,1,Approved,2023-06-08 04:56:24,2022-02-15 02:02:38,2024-09-13 11:34:50
1230,417,Financial Statement,swiftlogix-solutions-financial-statement.pdf,documents/startups/417/financial-statement-4918.pdf,93,1,Pending,2022-06-30 21:44:37,2021-02-11 14:56:07,2024-05-05 11:39:45
1231,418,Pitch Deck,aicraft-box-pitch-deck.pdf,documents/startups/418/pitch-deck-9024.pdf,589,1,Approved,2023-02-01 09:19:10,2023-12-06 06:25:47,2024-02-27 11:45:47
1232,418,MOU,aicraft-box-mou.pdf,documents/startups/418/mou-6096.pdf,1374,1,Pending,,2020-05-14 20:43:28,2024-06-10 19:49:24
1233,418,Incorporation Certificate,aicraft-box-incorporation-certificate.pdf,documents/startups/418/incorporation-certificate-5111.pdf,690,1,Approved,,2024-05-28 13:18:19,2023-12-06 06:40:29
1234,418,DPIIT Certificate,aicraft-box-dpiit-certificate.pdf,documents/startups/418/dpiit-certificate-8954.pdf,3073,1,Pending,,2021-12-20 01:36:14,2023-07-09 00:50:24
1235,418,GST Certificate,aicraft-box-gst-certificate.pdf,documents/startups/418/gst-certificate-7289.pdf,3783,1,Pending,2024-10-16 12:55:05,2021-06-17 19:38:33,2024-10-25 02:10:36
1236,419,Audited Report,eduleap-plus-audited-report.pdf,documents/startups/419/audited-report-9971.pdf,4851,1,Rejected,2022-04-24 13:44:31,2023-12-11 20:27:49,2024-03-29 05:31:02
1237,420,Pitch Deck,urbanride-india-pitch-deck.pdf,documents/startups/420/pitch-deck-2278.pdf,4840,1,Approved,2022-07-11 12:49:52,2020-05-13 01:08:02,2023-03-08 08:45:20
1238,420,DPIIT Certificate,urbanride-india-dpiit-certificate.pdf,documents/startups/420/dpiit-certificate-6961.pdf,756,1,Rejected,2022-12-17 04:44:34,2023-03-05 21:08:05,2023-10-04 02:23:22
1239,420,Term Sheet,urbanride-india-term-sheet.pdf,documents/startups/420/term-sheet-5939.pdf,994,1,Pending,,2022-07-25 08:59:30,2023-01-11 21:22:55
1240,420,MOU,urbanride-india-mou.pdf,documents/startups/420/mou-1381.pdf,4257,1,Approved,2022-06-04 14:22:59,2020-02-17 09:50:27,2024-01-11 17:17:29
1241,421,Incorporation Certificate,platformx-box-incorporation-certificate.pdf,documents/startups/421/incorporation-certificate-6004.pdf,1121,1,Approved,,2024-06-22 05:42:36,2024-08-09 21:03:51
1242,421,Audited Report,platformx-box-audited-report.pdf,documents/startups/421/audited-report-6224.pdf,3495,1,Approved,,2022-01-07 22:29:30,2023-03-15 04:54:10
1243,421,MOU,platformx-box-mou.pdf,documents/startups/421/mou-1742.pdf,3893,1,Approved,,2024-08-01 16:56:22,2023-12-11 20:32:08
1244,422,Pitch Deck,moveit-india-pitch-deck.pdf,documents/startups/422/pitch-deck-4732.pdf,4221,1,Approved,2022-04-24 03:36:59,2020-01-10 07:56:15,2023-05-20 22:30:05
1245,422,Audited Report,moveit-india-audited-report.pdf,documents/startups/422/audited-report-7308.pdf,3567,1,Approved,2024-05-27 06:19:08,2024-11-19 06:02:40,2024-09-07 14:33:07
1246,423,MOU,thinkai-hub-mou.pdf,documents/startups/423/mou-5260.pdf,2979,1,Approved,2022-03-26 17:53:58,2023-10-27 15:14:47,2024-02-01 02:11:40
1247,424,Incorporation Certificate,moneymap-hub-incorporation-certificate.pdf,documents/startups/424/incorporation-certificate-3923.pdf,3360,1,Rejected,2023-02-09 11:03:16,2024-08-21 22:38:14,2024-02-01 15:28:29
1248,424,Business Plan,moneymap-hub-business-plan.pdf,documents/startups/424/business-plan-4462.pdf,4454,1,Approved,2022-09-28 13:09:26,2020-04-06 11:27:04,2023-10-07 03:35:39
1249,424,Pitch Deck,moneymap-hub-pitch-deck.pdf,documents/startups/424/pitch-deck-4628.pdf,2523,1,Approved,,2024-04-19 20:26:45,2023-06-18 18:44:45
1250,424,MOU,moneymap-hub-mou.pdf,documents/startups/424/mou-3732.pdf,4395,1,Pending,2024-12-02 15:26:14,2023-05-20 14:51:55,2024-10-21 03:39:44
1251,425,DPIIT Certificate,quantumtech-tech-dpiit-certificate.pdf,documents/startups/425/dpiit-certificate-4925.pdf,1859,1,Rejected,,2024-06-07 00:31:38,2024-06-05 08:07:39
1252,426,Incorporation Certificate,schoolspark-tech-incorporation-certificate.pdf,documents/startups/426/incorporation-certificate-1388.pdf,1319,1,Approved,2022-08-13 15:14:59,2023-05-05 07:04:26,2024-08-13 14:56:44
1253,426,IP Filing,schoolspark-tech-ip-filing.pdf,documents/startups/426/ip-filing-7819.pdf,1448,1,Rejected,2024-07-05 14:42:39,2020-03-14 18:48:05,2024-12-23 16:46:10
1254,426,IP Filing,schoolspark-tech-ip-filing.pdf,documents/startups/426/ip-filing-1560.pdf,3211,1,Approved,2023-02-27 07:50:25,2021-04-03 23:15:55,2023-01-24 02:36:41
1255,426,MOU,schoolspark-tech-mou.pdf,documents/startups/426/mou-7996.pdf,3003,1,Pending,2024-05-09 23:52:29,2021-07-26 21:49:24,2024-06-26 16:23:02
1256,427,Business Plan,securenet-ai-business-plan.pdf,documents/startups/427/business-plan-3919.pdf,3467,1,Approved,2024-11-15 03:20:08,2023-12-18 03:15:54,2024-06-15 01:11:11
1257,428,Incorporation Certificate,nanotech-now-incorporation-certificate.pdf,documents/startups/428/incorporation-certificate-8937.pdf,2973,1,Rejected,2023-01-02 04:05:21,2024-10-11 00:21:56,2024-05-23 08:50:17
1258,428,GST Certificate,nanotech-now-gst-certificate.pdf,documents/startups/428/gst-certificate-6378.pdf,185,1,Rejected,2022-07-21 19:59:04,2023-01-26 17:02:55,2023-05-22 10:49:59
1259,428,IP Filing,nanotech-now-ip-filing.pdf,documents/startups/428/ip-filing-1378.pdf,2783,1,Approved,2024-09-17 21:56:52,2023-06-25 00:50:20,2023-11-28 09:39:25
1260,429,Incorporation Certificate,ridefast-box-incorporation-certificate.pdf,documents/startups/429/incorporation-certificate-6199.pdf,2629,1,Rejected,2022-11-18 15:57:51,2020-03-10 11:53:53,2024-07-24 17:55:31
1261,430,Financial Statement,lendeasy-labs-financial-statement.pdf,documents/startups/430/financial-statement-4750.pdf,1634,1,Approved,2024-01-22 18:18:59,2023-08-14 16:34:17,2024-05-12 11:21:23
1262,430,IP Filing,lendeasy-labs-ip-filing.pdf,documents/startups/430/ip-filing-2591.pdf,2034,1,Approved,2023-08-28 19:53:18,2021-04-12 10:09:39,2023-06-01 07:03:41
1263,430,GST Certificate,lendeasy-labs-gst-certificate.pdf,documents/startups/430/gst-certificate-7636.pdf,587,1,Approved,,2020-10-21 15:59:57,2024-04-07 06:33:11
1264,431,Pitch Deck,roboarm-ai-pitch-deck.pdf,documents/startups/431/pitch-deck-7554.pdf,2156,1,Approved,2024-04-26 11:46:22,2024-11-22 17:48:02,2023-08-25 19:33:21
1265,432,Audited Report,ecobalance-pro-audited-report.pdf,documents/startups/432/audited-report-3731.pdf,122,1,Approved,,2021-01-16 06:48:51,2023-10-21 02:18:13
1266,432,Pitch Deck,ecobalance-pro-pitch-deck.pdf,documents/startups/432/pitch-deck-4287.pdf,2883,1,Approved,2024-06-25 11:22:06,2021-08-18 23:08:45,2023-01-17 07:15:34
1267,432,Financial Statement,ecobalance-pro-financial-statement.pdf,documents/startups/432/financial-statement-4723.pdf,4012,1,Approved,2023-07-03 12:00:37,2023-12-10 07:46:26,2024-12-23 14:20:57
1268,432,Term Sheet,ecobalance-pro-term-sheet.pdf,documents/startups/432/term-sheet-5666.pdf,2673,1,Approved,2022-06-16 10:35:26,2024-10-26 14:42:26,2023-12-29 03:06:40
1269,432,Incorporation Certificate,ecobalance-pro-incorporation-certificate.pdf,documents/startups/432/incorporation-certificate-8970.pdf,674,1,Rejected,2022-12-19 19:32:31,2020-05-20 12:38:17,2024-01-04 10:23:52
1270,433,Term Sheet,cleanwatt-box-term-sheet.pdf,documents/startups/433/term-sheet-2591.pdf,1153,1,Approved,,2020-11-27 05:55:45,2024-11-11 22:01:44
1271,433,Term Sheet,cleanwatt-box-term-sheet.pdf,documents/startups/433/term-sheet-8974.pdf,3749,1,Approved,2022-09-15 18:24:38,2024-07-05 06:52:18,2024-04-05 05:05:53
1272,433,GST Certificate,cleanwatt-box-gst-certificate.pdf,documents/startups/433/gst-certificate-1477.pdf,4393,1,Pending,,2021-12-07 02:03:49,2023-02-06 19:31:46
1273,434,GST Certificate,coretech-ai-gst-certificate.pdf,documents/startups/434/gst-certificate-3894.pdf,168,1,Approved,2023-02-09 07:35:42,2023-01-12 15:54:00,2023-02-28 01:31:52
1274,434,MOU,coretech-ai-mou.pdf,documents/startups/434/mou-1882.pdf,736,1,Approved,2024-02-07 01:17:23,2020-10-12 00:51:22,2024-12-05 21:26:06
1275,435,Audited Report,flexcharge-byte-audited-report.pdf,documents/startups/435/audited-report-5697.pdf,796,1,Approved,2023-12-28 09:31:19,2022-03-02 16:16:31,2023-09-12 07:31:54
1276,435,GST Certificate,flexcharge-byte-gst-certificate.pdf,documents/startups/435/gst-certificate-1468.pdf,4289,1,Approved,,2020-10-08 16:42:33,2023-07-29 04:10:11
1277,435,Audited Report,flexcharge-byte-audited-report.pdf,documents/startups/435/audited-report-5615.pdf,3817,1,Pending,,2021-04-14 07:19:32,2023-06-26 16:56:39
1278,435,MOU,flexcharge-byte-mou.pdf,documents/startups/435/mou-2030.pdf,843,1,Pending,2024-08-06 05:10:53,2021-07-29 22:26:57,2023-01-24 03:42:37
1279,435,Financial Statement,flexcharge-byte-financial-statement.pdf,documents/startups/435/financial-statement-1366.pdf,4638,1,Approved,2022-01-19 18:19:23,2020-10-12 04:52:20,2023-08-27 13:52:07
1280,436,Audited Report,agrivision-audited-report.pdf,documents/startups/436/audited-report-7723.pdf,4516,1,Pending,2023-02-04 00:49:04,2022-02-03 09:15:14,2023-10-19 14:00:20
1281,436,Pitch Deck,agrivision-pitch-deck.pdf,documents/startups/436/pitch-deck-5988.pdf,1865,1,Approved,2022-12-10 22:37:10,2022-08-21 17:24:51,2023-08-15 04:04:04
1282,436,Term Sheet,agrivision-term-sheet.pdf,documents/startups/436/term-sheet-6486.pdf,624,1,Pending,2023-03-24 18:35:12,2021-06-16 06:43:30,2024-06-13 22:17:53
1283,437,Financial Statement,biosynth-pro-financial-statement.pdf,documents/startups/437/financial-statement-8901.pdf,2494,1,Pending,2023-08-29 16:12:18,2024-07-18 10:45:38,2024-08-23 20:26:06
1284,437,MOU,biosynth-pro-mou.pdf,documents/startups/437/mou-6092.pdf,53,1,Rejected,2023-04-29 01:52:29,2020-11-05 03:03:10,2024-03-11 19:51:49
1285,437,Term Sheet,biosynth-pro-term-sheet.pdf,documents/startups/437/term-sheet-5117.pdf,3059,1,Approved,2023-10-16 22:01:21,2022-07-19 13:34:52,2023-12-02 07:49:17
1286,438,Financial Statement,edupath-now-financial-statement.pdf,documents/startups/438/financial-statement-5891.pdf,3238,1,Approved,2022-04-04 04:59:11,2020-11-09 11:51:38,2024-01-20 20:10:21
1287,438,Business Plan,edupath-now-business-plan.pdf,documents/startups/438/business-plan-2518.pdf,2515,1,Approved,2024-11-19 12:52:42,2020-10-17 08:36:48,2024-07-01 05:26:58
1288,438,Audited Report,edupath-now-audited-report.pdf,documents/startups/438/audited-report-8928.pdf,3108,1,Rejected,,2021-02-07 00:46:00,2023-08-07 21:19:56
1289,439,Business Plan,kisantech-pro-business-plan.pdf,documents/startups/439/business-plan-5447.pdf,4082,1,Approved,2023-08-30 04:17:43,2022-06-13 08:29:40,2023-09-18 01:03:45
1290,439,DPIIT Certificate,kisantech-pro-dpiit-certificate.pdf,documents/startups/439/dpiit-certificate-7016.pdf,3396,1,Approved,,2021-08-11 12:18:53,2024-06-22 14:00:50
1291,439,Audited Report,kisantech-pro-audited-report.pdf,documents/startups/439/audited-report-1872.pdf,3835,1,Rejected,2022-03-31 16:23:50,2020-11-22 04:14:08,2024-09-18 13:41:11
1292,440,IP Filing,medtrack-labs-ip-filing.pdf,documents/startups/440/ip-filing-1916.pdf,969,1,Approved,2023-02-25 17:57:33,2022-01-21 23:01:24,2023-12-26 01:38:18
1293,440,Financial Statement,medtrack-labs-financial-statement.pdf,documents/startups/440/financial-statement-2081.pdf,302,1,Approved,,2022-04-04 18:12:22,2024-05-10 05:15:49
1294,441,Audited Report,techdeep-box-audited-report.pdf,documents/startups/441/audited-report-7563.pdf,2415,1,Rejected,2022-01-25 00:50:39,2021-06-22 15:35:20,2024-08-04 18:07:06
1295,441,Financial Statement,techdeep-box-financial-statement.pdf,documents/startups/441/financial-statement-7435.pdf,4813,1,Approved,,2023-10-04 00:37:12,2024-10-23 06:13:06
1296,441,Audited Report,techdeep-box-audited-report.pdf,documents/startups/441/audited-report-4110.pdf,3348,1,Pending,,2022-07-01 16:31:16,2024-03-05 23:05:40
1297,442,Audited Report,nanotech-hub-audited-report.pdf,documents/startups/442/audited-report-3295.pdf,1422,1,Rejected,2023-11-25 17:57:18,2021-01-10 22:40:50,2023-09-05 16:46:11
1298,442,Financial Statement,nanotech-hub-financial-statement.pdf,documents/startups/442/financial-statement-8012.pdf,2828,1,Approved,2023-10-28 09:15:00,2024-10-30 00:20:43,2023-07-21 12:33:22
1299,442,IP Filing,nanotech-hub-ip-filing.pdf,documents/startups/442/ip-filing-6992.pdf,828,1,Rejected,2024-08-19 14:08:18,2022-10-25 07:02:13,2024-05-08 10:53:36
1300,442,Audited Report,nanotech-hub-audited-report.pdf,documents/startups/442/audited-report-6151.pdf,2882,1,Approved,,2020-06-30 06:11:45,2024-09-05 02:16:55
1301,442,DPIIT Certificate,nanotech-hub-dpiit-certificate.pdf,documents/startups/442/dpiit-certificate-4482.pdf,3732,1,Pending,2023-07-11 12:29:04,2021-11-08 13:21:32,2024-02-03 11:40:51
1302,443,IP Filing,farmbyte-tech-ip-filing.pdf,documents/startups/443/ip-filing-7439.pdf,4939,1,Pending,2024-12-13 05:34:07,2021-04-23 12:32:14,2023-08-21 21:24:53
1303,443,GST Certificate,farmbyte-tech-gst-certificate.pdf,documents/startups/443/gst-certificate-3504.pdf,4263,1,Rejected,,2024-11-04 11:18:59,2024-10-22 00:05:30
1304,444,Business Plan,genomicsplus-now-business-plan.pdf,documents/startups/444/business-plan-4575.pdf,3753,1,Pending,2023-05-18 23:05:54,2024-03-12 22:07:15,2024-03-26 09:36:21
1305,444,MOU,genomicsplus-now-mou.pdf,documents/startups/444/mou-7578.pdf,3322,1,Approved,,2024-02-29 23:44:17,2023-11-09 22:39:36
1306,445,MOU,routeiq-mou.pdf,documents/startups/445/mou-7503.pdf,3976,1,Approved,,2024-08-20 13:53:57,2023-04-05 11:03:13
1307,445,Incorporation Certificate,routeiq-incorporation-certificate.pdf,documents/startups/445/incorporation-certificate-7127.pdf,1434,1,Rejected,2023-06-03 11:58:24,2022-08-05 20:07:48,2023-01-15 12:43:35
1308,445,Incorporation Certificate,routeiq-incorporation-certificate.pdf,documents/startups/445/incorporation-certificate-6862.pdf,516,1,Rejected,,2020-08-04 14:32:50,2024-09-26 00:28:02
1309,446,Incorporation Certificate,biosynth-now-incorporation-certificate.pdf,documents/startups/446/incorporation-certificate-7292.pdf,483,1,Approved,2023-10-02 15:16:26,2020-07-04 00:35:09,2024-06-27 20:53:00
1310,446,Term Sheet,biosynth-now-term-sheet.pdf,documents/startups/446/term-sheet-2335.pdf,284,1,Approved,2024-02-12 23:26:39,2023-02-28 04:38:22,2023-01-27 23:50:15
1311,446,MOU,biosynth-now-mou.pdf,documents/startups/446/mou-9753.pdf,1239,1,Approved,,2021-09-30 09:15:04,2024-12-01 07:47:08
1312,446,DPIIT Certificate,biosynth-now-dpiit-certificate.pdf,documents/startups/446/dpiit-certificate-5865.pdf,3885,1,Pending,2022-12-27 08:59:14,2023-05-15 07:47:25,2023-09-02 13:19:30
1313,446,Business Plan,biosynth-now-business-plan.pdf,documents/startups/446/business-plan-3330.pdf,3749,1,Approved,,2021-06-15 23:08:41,2023-12-24 12:04:10
1314,447,IP Filing,edupath-solutions-ip-filing.pdf,documents/startups/447/ip-filing-9127.pdf,800,1,Approved,2024-06-19 00:12:14,2024-03-18 19:19:59,2023-09-19 10:19:02
1315,448,Financial Statement,farmbyte-solutions-financial-statement.pdf,documents/startups/448/financial-statement-8840.pdf,1332,1,Rejected,2022-11-14 22:34:08,2020-05-30 21:34:00,2023-04-11 19:59:16
1316,448,Pitch Deck,farmbyte-solutions-pitch-deck.pdf,documents/startups/448/pitch-deck-8671.pdf,4424,1,Approved,2022-08-22 23:23:52,2020-11-13 04:51:45,2024-06-12 17:10:53
1317,449,IP Filing,croplink-byte-ip-filing.pdf,documents/startups/449/ip-filing-8695.pdf,4000,1,Pending,2022-09-09 07:25:49,2024-09-05 16:16:47,2024-03-04 11:42:42
1318,450,IP Filing,evolt-pro-ip-filing.pdf,documents/startups/450/ip-filing-2874.pdf,537,1,Rejected,,2020-12-15 14:24:58,2023-09-20 02:36:58
1319,450,MOU,evolt-pro-mou.pdf,documents/startups/450/mou-2464.pdf,933,1,Approved,2024-12-06 03:43:14,2022-06-21 21:06:25,2023-01-16 18:30:46
1320,450,Financial Statement,evolt-pro-financial-statement.pdf,documents/startups/450/financial-statement-1648.pdf,3078,1,Approved,2024-02-20 00:54:29,2022-11-14 06:26:42,2023-03-10 17:20:37
1321,450,GST Certificate,evolt-pro-gst-certificate.pdf,documents/startups/450/gst-certificate-8353.pdf,4153,1,Approved,,2020-08-06 04:30:19,2024-09-08 04:22:45
1322,450,Audited Report,evolt-pro-audited-report.pdf,documents/startups/450/audited-report-2987.pdf,2289,1,Pending,2023-11-17 23:59:02,2024-11-06 22:17:54,2023-10-02 11:48:44
1323,451,Business Plan,biosynth-box-business-plan.pdf,documents/startups/451/business-plan-9003.pdf,2075,1,Approved,2024-09-13 15:00:14,2020-05-20 04:30:09,2024-04-29 02:03:53
1324,451,Business Plan,biosynth-box-business-plan.pdf,documents/startups/451/business-plan-8965.pdf,4941,1,Approved,2024-10-08 03:52:09,2021-12-26 16:58:00,2023-04-01 01:03:29
1325,451,MOU,biosynth-box-mou.pdf,documents/startups/451/mou-2724.pdf,2489,1,Approved,2024-02-16 16:17:48,2024-06-28 11:49:57,2023-09-01 17:06:06
1326,451,GST Certificate,biosynth-box-gst-certificate.pdf,documents/startups/451/gst-certificate-6809.pdf,3722,1,Approved,,2020-04-02 03:06:37,2024-03-14 04:01:43
1327,452,GST Certificate,urbanride-solutions-gst-certificate.pdf,documents/startups/452/gst-certificate-1214.pdf,4965,1,Approved,2022-07-14 04:42:52,2022-10-21 16:46:47,2023-09-26 19:25:16
1328,452,DPIIT Certificate,urbanride-solutions-dpiit-certificate.pdf,documents/startups/452/dpiit-certificate-6474.pdf,2210,1,Approved,2022-01-05 12:32:38,2021-08-26 23:26:18,2024-12-25 18:05:31
1329,452,Audited Report,urbanride-solutions-audited-report.pdf,documents/startups/452/audited-report-4400.pdf,970,1,Pending,,2022-04-17 04:59:28,2023-11-08 21:59:15
1330,452,Pitch Deck,urbanride-solutions-pitch-deck.pdf,documents/startups/452/pitch-deck-3405.pdf,1228,1,Approved,2023-07-24 11:40:13,2022-05-19 08:21:54,2024-10-27 02:08:47
1331,453,IP Filing,routeiq-hub-ip-filing.pdf,documents/startups/453/ip-filing-4347.pdf,3293,1,Approved,2023-07-28 17:43:38,2020-09-04 04:18:28,2024-07-19 11:15:02
1332,453,Pitch Deck,routeiq-hub-pitch-deck.pdf,documents/startups/453/pitch-deck-1160.pdf,4776,1,Approved,2023-06-10 19:29:24,2020-01-20 02:06:00,2023-11-07 13:48:55
1333,453,IP Filing,routeiq-hub-ip-filing.pdf,documents/startups/453/ip-filing-8988.pdf,1193,1,Pending,,2023-05-02 10:47:53,2023-12-15 19:58:06
1334,454,MOU,climacare-ventures-mou.pdf,documents/startups/454/mou-9477.pdf,3793,1,Pending,2023-01-10 19:49:54,2020-09-09 22:54:58,2024-02-12 10:09:03
1335,454,DPIIT Certificate,climacare-ventures-dpiit-certificate.pdf,documents/startups/454/dpiit-certificate-1614.pdf,2168,1,Approved,2024-06-04 23:27:31,2020-02-17 08:09:24,2023-10-08 15:55:03
1336,454,GST Certificate,climacare-ventures-gst-certificate.pdf,documents/startups/454/gst-certificate-7925.pdf,4216,1,Approved,2022-02-02 01:10:52,2024-05-31 20:06:58,2024-12-02 17:25:49
1337,455,Pitch Deck,genomicsplus-byte-pitch-deck.pdf,documents/startups/455/pitch-deck-4464.pdf,3466,1,Approved,2022-11-14 11:55:50,2021-06-12 04:10:25,2023-12-27 23:51:01
1338,455,Business Plan,genomicsplus-byte-business-plan.pdf,documents/startups/455/business-plan-4647.pdf,358,1,Approved,,2022-04-06 14:59:41,2023-06-27 16:18:37
1339,455,IP Filing,genomicsplus-byte-ip-filing.pdf,documents/startups/455/ip-filing-6584.pdf,1826,1,Pending,2024-04-14 20:46:42,2020-07-22 01:51:14,2024-01-21 19:06:45
1340,456,Pitch Deck,chargeup-box-pitch-deck.pdf,documents/startups/456/pitch-deck-9391.pdf,4543,1,Approved,,2022-12-18 13:55:22,2024-11-25 01:26:11
1341,456,MOU,chargeup-box-mou.pdf,documents/startups/456/mou-9332.pdf,2693,1,Pending,,2020-10-11 23:51:39,2024-05-15 11:47:47
1342,456,DPIIT Certificate,chargeup-box-dpiit-certificate.pdf,documents/startups/456/dpiit-certificate-3208.pdf,4882,1,Approved,2024-09-25 08:15:26,2024-12-14 09:36:24,2024-04-18 15:54:58
1343,456,Financial Statement,chargeup-box-financial-statement.pdf,documents/startups/456/financial-statement-2346.pdf,2854,1,Approved,2023-02-15 04:19:02,2024-11-05 17:09:04,2024-07-20 02:12:07
1344,457,Incorporation Certificate,biocore-plus-incorporation-certificate.pdf,documents/startups/457/incorporation-certificate-6994.pdf,1005,1,Approved,2022-10-10 16:33:50,2020-09-02 01:44:02,2024-02-24 07:37:14
1345,457,MOU,biocore-plus-mou.pdf,documents/startups/457/mou-3809.pdf,446,1,Pending,2024-08-31 15:52:26,2024-04-11 01:09:13,2023-09-26 07:43:05
1346,457,GST Certificate,biocore-plus-gst-certificate.pdf,documents/startups/457/gst-certificate-8464.pdf,2829,1,Approved,2022-05-19 02:59:14,2021-07-11 06:24:55,2023-02-23 22:46:24
1347,458,Audited Report,windgen-plus-audited-report.pdf,documents/startups/458/audited-report-8714.pdf,1071,1,Approved,,2021-05-31 06:30:27,2023-08-08 04:21:52
1348,459,Financial Statement,cognisys-now-financial-statement.pdf,documents/startups/459/financial-statement-4645.pdf,3756,1,Approved,2022-12-24 21:25:27,2022-07-17 11:56:00,2023-07-28 02:20:05
1349,459,DPIIT Certificate,cognisys-now-dpiit-certificate.pdf,documents/startups/459/dpiit-certificate-4629.pdf,306,1,Approved,2022-11-13 01:50:02,2020-02-03 14:12:09,2024-05-25 05:15:46
1350,459,IP Filing,cognisys-now-ip-filing.pdf,documents/startups/459/ip-filing-3079.pdf,257,1,Approved,2023-11-25 20:05:08,2021-07-30 14:51:16,2023-03-31 21:11:30
1351,459,GST Certificate,cognisys-now-gst-certificate.pdf,documents/startups/459/gst-certificate-5330.pdf,1974,1,Approved,2022-12-29 12:37:52,2023-06-15 18:32:16,2023-12-12 00:57:35
1352,460,Audited Report,yumtech-labs-audited-report.pdf,documents/startups/460/audited-report-5072.pdf,3675,1,Rejected,2023-12-14 13:01:36,2024-12-05 05:18:31,2023-09-28 01:06:01
